year,bea_code,sector_name,target,net_social_output,fulfillment,harmony
2023,111CA,Farms,82182.7637518051,51318.479098589014,0.624443335266415,0.36211299176724915
2023,113FF,"Forestry, fishing, and related activities",0.0,5.002220859751105e-12,nan,nan
2023,211,Oil and gas extraction,0.0,-2.000888343900442e-10,nan,nan
2023,212,"Mining, except oil and gas",26103.95955418598,16300.443567675497,0.624443335266415,0.36211299176724915
2023,213,Support activities for mining,2314.043442391398,1444.9890051182592,0.6244433352664143,0.36211299176724887
2023,22,Utilities,227869.64187018224,142291.67917538036,0.624443335266416,0.36211299176724954
2023,23,Construction,124.72179723017355,77.88169504306279,0.6244433352682728,0.3621129917679363
2023,321,Wood products,0.0,2.1827872842550278e-11,nan,nan
2023,327,Nonmetallic mineral products,1233.2103906274642,770.0700094085964,0.6244433352664022,0.36211299176724443
2023,331,Primary metals,0.0,-3.001332515850663e-11,nan,nan
2023,332,Fabricated metal products,0.0,1.1095835361629725e-10,nan,nan
2023,333,Machinery,62657.37240095843,39125.978601084265,0.6244433352664144,0.36211299176724887
2023,334,Computer and electronic products,46576.654559283495,29084.481518550834,0.6244433352664187,0.3621129917672505
2023,335,"Electrical equipment, appliances, and components",11891.132143965313,7425.338216071403,0.6244433352664173,0.36211299176725
2023,3361MV,"Motor vehicles, bodies and trailers, and parts",228043.32956049487,142400.13729601385,0.6244433352664158,0.3621129917672494
2023,3364OT,Other transportation equipment,118117.65185171783,73757.780476124,0.6244433352664156,0.36211299176724937
2023,337,Furniture and related products,30079.129197027996,18782.71175770159,0.6244433352664158,0.3621129917672494
2023,339,Miscellaneous manufacturing,69087.11190962205,43140.98658476849,0.6244433352664156,0.36211299176724937
2023,311FT,Food and beverage and tobacco products,563584.8311421389,351926.79166395677,0.6244433352664154,0.36211299176724926
2023,313TT,Textile mills and textile product mills,4706.661793930405,2939.0435885729057,0.624443335266414,0.36211299176724876
2023,315AL,Apparel and leather and allied products,12977.174426384057,8103.510081145298,0.6244433352664158,0.3621129917672494
2023,322,Paper products,9643.660691838233,6021.919646589106,0.6244433352664167,0.36211299176724976
2023,323,Printing and related support activities,2927.120125541828,1827.8206539188059,0.6244433352664216,0.3621129917672516
2023,324,Petroleum and coal products,227101.09878586087,141811.7675685106,0.6244433352664153,0.3621129917672492
2023,325,Chemical products,201993.34406458476,126133.3974693061,0.6244433352664164,0.36211299176724965
2023,326,Plastics and rubber products,9566.077188494766,5973.47314499971,0.6244433352664222,0.3621129917672518
2023,42,Wholesale trade,1252960.1440855293,782402.6113286563,0.6244433352664154,0.36211299176724926
2023,441,Motor vehicle and parts dealers,62326.328426497144,38919.260397551894,0.6244433352664157,0.36211299176724937
2023,445,Food and beverage stores,21358.821749555613,13337.37389065336,0.6244433352664154,0.36211299176724926
2023,452,General merchandise stores,13428.416664975879,8385.28528962465,0.6244433352664152,0.3621129917672492
2023,4A0,Other retail,1188589.0572800767,742206.5151891357,0.6244433352664155,0.3621129917672493
2023,481,Air transportation,200919.12539119122,125462.60877808662,0.6244433352664156,0.36211299176724937
2023,482,Rail transportation,25391.582057258605,15855.604187525445,0.6244433352664158,0.3621129917672494
2023,483,Water transportation,45004.462309330964,28102.73654631032,0.6244433352664156,0.36211299176724937
2023,484,Truck transportation,175890.94174058063,109833.9263036389,0.6244433352664153,0.3621129917672492
2023,485,Transit and ground passenger transportation,60927.35867957082,38045.68306284439,0.6244433352664155,0.3621129917672493
2023,486,Pipeline transportation,14831.714935389098,9261.565541975095,0.6244433352664167,0.36211299176724976
2023,487OS,Other transportation and support activities,32835.23766779084,20503.7453235407,0.624443335266414,0.36211299176724876
2023,493,Warehousing and storage,0.0,-1.7280399333685637e-11,nan,nan
2023,511,"Publishing industries, except internet (includes software)",214080.5442703335,133681.16907981655,0.6244433352664154,0.36211299176724926
2023,512,Motion picture and sound recording industries,40404.10819997316,25230.07608285638,0.6244433352664158,0.3621129917672494
2023,513,Broadcasting and telecommunications,410900.36134401814,256583.99209983388,0.6244433352664153,0.3621129917672492
2023,514,"Data processing, internet publishing, and other information services",149825.7512189032,93557.69179992808,0.6244433352664152,0.3621129917672492
2023,521CI,"Federal Reserve banks, credit intermediation, and related activities",405683.9975340523,253326.66848437604,0.6244433352664158,0.3621129917672494
2023,523,"Securities, commodity contracts, and investments",373915.4887717206,233489.03491638522,0.6244433352664157,0.36211299176724937
2023,524,Insurance carriers and related activities,414703.58747825853,258958.8913118714,0.6244433352664154,0.36211299176724926
2023,525,"Funds, trusts, and other financial vehicles",161366.9358718618,100764.50763754717,0.6244433352664156,0.36211299176724937
2023,HS,Housing,2441901.0484068776,1524828.8350577473,0.6244433352664155,0.3621129917672493
2023,ORE,Other real estate,11704.00823682107,7308.489939386043,0.6244433352664066,0.36211299176724604
2023,532RL,Rental and leasing services and lessors of intangible assets,151471.4451148258,94585.3343851256,0.6244433352664154,0.36211299176724926
2023,5411,Legal services,125396.99883005854,78303.32018184057,0.6244433352664156,0.36211299176724937
2023,5415,Computer systems design and related services,76378.61148557917,47694.114899072796,0.6244433352664154,0.36211299176724926
2023,5412OP,"Miscellaneous professional, scientific, and technical services",143770.07608705363,89776.26582330606,0.6244433352664153,0.3621129917672492
2023,55,Management of companies and enterprises,33936.56919572577,21191.464456078502,0.6244433352664156,0.36211299176724937
2023,561,Administrative and support services,117295.6076376904,73244.46044538022,0.6244433352664154,0.36211299176724926
2023,562,Waste management and remediation services,19223.774974715237,12004.158161622283,0.6244433352664179,0.3621129917672502
2023,61,Educational services,344154.7813545052,214905.15951689126,0.6244433352664156,0.36211299176724937
2023,621,Ambulatory health care services,1307864.9792842742,816687.5697424135,0.6244433352664154,0.36211299176724926
2023,622,Hospitals,995775.0683189826,621805.1048362483,0.6244433352664156,0.36211299176724937
2023,623,Nursing and residential care facilities,265072.7678852167,165522.92326654505,0.6244433352664154,0.36211299176724926
2023,624,Social assistance,277868.10149636795,173512.8840625388,0.6244433352664153,0.3621129917672492
2023,711AS,"Performing arts, spectator sports, museums, and related activities",118198.73593226224,73808.41288981616,0.6244433352664156,0.36211299176724937
2023,713,"Amusements, gambling, and recreation industries",174168.25686201188,108758.20721245243,0.6244433352664153,0.3621129917672492
2023,721,Accommodation,229770.94930865316,143478.93793362586,0.6244433352664155,0.3621129917672493
2023,722,Food services and drinking places,764224.6232467468,477214.97263291845,0.6244433352664156,0.36211299176724937
2023,81,"Other services, except government",532072.4930335897,332249.12215341127,0.6244433352664153,0.3621129917672492
2023,GFGD,Federal general government (defense),685118.6514896333,427817.7757894155,0.6244433352664155,0.3621129917672493
2023,GFGN,Federal general government (nondefense),356287.5344019529,222481.37629580335,0.6244433352664159,0.3621129917672495
2023,GFE,Federal government enterprises,17046.366642674275,10644.490040525707,0.6244433352664163,0.3621129917672496
2023,GSLG,State and local general government,2519493.346139178,1573280.8282446903,0.6244433352664157,0.36211299176724937
2023,GSLE,State and local government enterprises,186692.3831885563,116578.81442709776,0.6244433352664155,0.3621129917672493
